fight_id,path,side,fighter_name,duration,target_control,realized_control,free_seconds,sim_distance_attempted,sim_distance_landed,sim_clinch_attempted,sim_clinch_landed,sim_ground_attempted,sim_ground_landed,sim_td_attempted,sim_td_landed,sim_standing_attempted,sim_standing_landed,sim_qualified_control_inflicted_seconds
55376d5c205fa844,14,red,David Martinez,278.0,80.0,80.0,198.0,20.0,9.0,6.0,4.0,6.0,4.0,1.0,1.0,26.0,13.0,10.0
55376d5c205fa844,14,blue,Saimon Oliveira,278.0,80.0,80.0,198.0,18.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,22.0,6.0,70.0
55376d5c205fa844,15,red,David Martinez,278.0,120.0,120.0,157.99999999999997,44.0,23.0,0.0,0.0,1.0,0.0,2.0,1.0,44.0,23.0,80.0
55376d5c205fa844,15,blue,Saimon Oliveira,278.0,120.0,120.0,157.99999999999997,27.0,7.0,0.0,0.0,5.0,4.0,1.0,1.0,27.0,7.0,40.0
55376d5c205fa844,16,red,David Martinez,278.0,230.0,229.94666076798097,48.05333923201902,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,30.0
55376d5c205fa844,16,blue,Saimon Oliveira,278.0,230.0,229.94666076798097,48.05333923201902,13.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,7.0,199.94666076798097
55376d5c205fa844,17,red,David Martinez,278.0,30.0,30.0,248.0,68.0,24.0,4.0,1.0,3.0,3.0,1.0,0.0,72.0,25.0,30.0
55376d5c205fa844,17,blue,Saimon Oliveira,278.0,30.0,30.0,248.0,10.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,14.0,7.0,0.0
55376d5c205fa844,18,red,David Martinez,278.0,10.0,10.0,267.99999999999994,46.0,20.0,2.0,1.0,0.0,0.0,2.0,0.0,48.0,21.0,0.0
55376d5c205fa844,18,blue,Saimon Oliveira,278.0,10.0,10.0,267.99999999999994,104.0,48.0,8.0,4.0,0.0,0.0,2.0,0.0,112.0,52.0,10.0
55376d5c205fa844,19,red,David Martinez,278.0,0.0,0.0,278.0,98.0,40.0,1.0,1.0,0.0,0.0,1.0,1.0,99.0,41.0,0.0
55376d5c205fa844,19,blue,Saimon Oliveira,278.0,0.0,0.0,278.0,26.0,14.0,2.0,1.0,1.0,0.0,5.0,2.0,28.0,15.0,0.0
5ba7dd466e30169f,0,red,Ronaldo Rodriguez,900.0,300.0,300.0,600.0000000000005,197.0,79.0,5.0,3.0,0.0,0.0,0.0,0.0,202.0,82.0,270.0
5ba7dd466e30169f,0,blue,Kevin Borjas,900.0,300.0,300.0,600.0000000000005,133.0,47.0,6.0,2.0,12.0,8.0,2.0,1.0,139.0,49.0,30.0
5ba7dd466e30169f,1,red,Ronaldo Rodriguez,900.0,320.0,320.0,580.0000000000001,107.0,43.0,8.0,6.0,5.0,3.0,4.0,1.0,115.0,49.0,200.0
5ba7dd466e30169f,1,blue,Kevin Borjas,900.0,320.0,320.0,580.0000000000001,129.0,54.0,1.0,1.0,0.0,0.0,7.0,5.0,130.0,55.0,120.0
5ba7dd466e30169f,2,red,Ronaldo Rodriguez,900.0,90.0,90.0,810.0000000000002,126.0,45.0,3.0,2.0,13.0,6.0,9.0,3.0,129.0,47.0,0.0
5ba7dd466e30169f,2,blue,Kevin Borjas,900.0,90.0,90.0,810.0000000000002,44.0,19.0,2.0,1.0,4.0,3.0,12.0,3.0,46.0,20.0,90.0
5ba7dd466e30169f,3,red,Ronaldo Rodriguez,900.0,130.0,130.0,769.9999999999999,140.0,51.0,5.0,4.0,51.0,39.0,0.0,0.0,145.0,55.0,60.0
5ba7dd466e30169f,3,blue,Kevin Borjas,900.0,130.0,130.0,769.9999999999999,27.0,10.0,2.0,1.0,0.0,0.0,10.0,4.0,29.0,11.0,70.0
5ba7dd466e30169f,4,red,Ronaldo Rodriguez,900.0,190.0,190.0,709.9999999999997,161.0,65.0,2.0,1.0,0.0,0.0,6.0,4.0,163.0,66.0,190.0
5ba7dd466e30169f,4,blue,Kevin Borjas,900.0,190.0,190.0,709.9999999999997,170.0,72.0,4.0,2.0,11.0,8.0,0.0,0.0,174.0,74.0,0.0
5ba7dd466e30169f,5,red,Ronaldo Rodriguez,900.0,320.0,316.63415921492503,583.3658407850744,241.0,103.0,6.0,6.0,0.0,0.0,4.0,2.0,247.0,109.0,0.0
5ba7dd466e30169f,5,blue,Kevin Borjas,900.0,320.0,316.63415921492503,583.3658407850744,105.0,48.0,9.0,8.0,1.0,1.0,5.0,3.0,114.0,56.0,316.63415921492503
5ba7dd466e30169f,6,red,Ronaldo Rodriguez,900.0,180.0,180.0,720.0000000000005,85.0,38.0,19.0,16.0,0.0,0.0,10.0,2.0,104.0,54.0,160.0
5ba7dd466e30169f,6,blue,Kevin Borjas,900.0,180.0,180.0,720.0000000000005,94.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,45.0,20.0
5ba7dd466e30169f,7,red,Ronaldo Rodriguez,900.0,510.0,510.0,389.99999999999955,20.0,6.0,8.0,7.0,3.0,2.0,0.0,0.0,28.0,13.0,160.0
5ba7dd466e30169f,7,blue,Kevin Borjas,900.0,510.0,510.0,389.99999999999955,79.0,34.0,1.0,1.0,5.0,2.0,8.0,3.0,80.0,35.0,350.0
5ba7dd466e30169f,8,red,Ronaldo Rodriguez,900.0,530.0,530.0,369.99999999999994,117.0,51.0,2.0,2.0,35.0,26.0,0.0,0.0,119.0,53.0,530.0
5ba7dd466e30169f,8,blue,Kevin Borjas,900.0,530.0,530.0,369.99999999999994,69.0,33.0,0.0,0.0,25.0,18.0,0.0,0.0,69.0,33.0,0.0
5ba7dd466e30169f,9,red,Ronaldo Rodriguez,900.0,450.0,450.0,449.99999999999994,61.0,21.0,7.0,3.0,0.0,0.0,6.0,2.0,68.0,24.0,430.0
5ba7dd466e30169f,9,blue,Kevin Borjas,900.0,450.0,450.0,449.99999999999994,50.0,28.0,0.0,0.0,2.0,1.0,0.0,0.0,50.0,28.0,20.0
5ba7dd466e30169f,10,red,Ronaldo Rodriguez,900.0,290.0,290.0,609.9999999999999,108.0,42.0,13.0,11.0,5.0,5.0,5.0,0.0,121.0,53.0,260.0
5ba7dd466e30169f,10,blue,Kevin Borjas,900.0,290.0,290.0,609.9999999999999,73.0,31.0,47.0,34.0,15.0,12.0,0.0,0.0,120.0,65.0,30.0
5ba7dd466e30169f,11,red,Ronaldo Rodriguez,900.0,40.0,40.0,859.9999999999998,223.0,95.0,27.0,21.0,35.0,20.0,8.0,4.0,250.0,116.0,30.0
5ba7dd466e30169f,11,blue,Kevin Borjas,900.0,40.0,40.0,859.9999999999998,117.0,57.0,30.0,18.0,0.0,0.0,12.0,4.0,147.0,75.0,10.0
5ba7dd466e30169f,12,red,Ronaldo Rodriguez,900.0,0.0,0.0,900.0,62.0,28.0,4.0,3.0,3.0,1.0,10.0,3.0,66.0,31.0,0.0
5ba7dd466e30169f,12,blue,Kevin Borjas,900.0,0.0,0.0,900.0,124.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,55.0,0.0
5ba7dd466e30169f,13,red,Ronaldo Rodriguez,900.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0
5ba7dd466e30169f,13,blue,Kevin Borjas,900.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5ba7dd466e30169f,14,red,Ronaldo Rodriguez,900.0,710.0,709.5975274832994,190.40247251670024,25.0,13.0,0.0,0.0,52.0,33.0,0.0,0.0,25.0,13.0,0.0
5ba7dd466e30169f,14,blue,Kevin Borjas,900.0,710.0,709.5975274832994,190.40247251670024,27.0,14.0,2.0,1.0,0.0,0.0,4.0,2.0,29.0,15.0,709.5975274832994
5ba7dd466e30169f,15,red,Ronaldo Rodriguez,900.0,300.0,300.0,600.0,101.0,36.0,6.0,4.0,2.0,1.0,8.0,2.0,107.0,40.0,230.0
5ba7dd466e30169f,15,blue,Kevin Borjas,900.0,300.0,300.0,600.0,156.0,77.0,23.0,20.0,0.0,0.0,8.0,4.0,179.0,97.0,70.0
5ba7dd466e30169f,16,red,Ronaldo Rodriguez,900.0,220.0,220.0,680.0000000000001,85.0,39.0,14.0,9.0,0.0,0.0,0.0,0.0,99.0,48.0,200.0
5ba7dd466e30169f,16,blue,Kevin Borjas,900.0,220.0,220.0,680.0000000000001,134.0,65.0,8.0,4.0,0.0,0.0,0.0,0.0,142.0,69.0,20.0
5ba7dd466e30169f,17,red,Ronaldo Rodriguez,900.0,530.0,529.7647650010697,370.23523499893076,48.0,18.0,7.0,6.0,9.0,8.0,0.0,0.0,55.0,24.0,140.0
5ba7dd466e30169f,17,blue,Kevin Borjas,900.0,530.0,529.7647650010697,370.23523499893076,48.0,19.0,2.0,2.0,0.0,0.0,0.0,0.0,50.0,21.0,389.7647650010697
5ba7dd466e30169f,18,red,Ronaldo Rodriguez,900.0,320.0,320.0,579.9999999999997,91.0,41.0,2.0,2.0,0.0,0.0,0.0,0.0,93.0,43.0,240.0
5ba7dd466e30169f,18,blue,Kevin Borjas,900.0,320.0,320.0,579.9999999999997,142.0,80.0,12.0,9.0,1.0,0.0,9.0,3.0,154.0,89.0,80.0
5ba7dd466e30169f,19,red,Ronaldo Rodriguez,900.0,510.0,509.79020270579474,390.20979729420515,116.0,49.0,4.0,2.0,3.0,2.0,3.0,1.0,120.0,51.0,509.79020270579474
5ba7dd466e30169f,19,blue,Kevin Borjas,900.0,510.0,509.79020270579474,390.20979729420515,45.0,28.0,9.0,3.0,0.0,0.0,4.0,1.0,54.0,31.0,0.0
7e3fc760b26b6ae4,0,red,Rafa Garcia,900.0,330.0,330.0,569.9999999999999,104.0,53.0,10.0,7.0,0.0,0.0,1.0,1.0,114.0,60.0,10.0
7e3fc760b26b6ae4,0,blue,Vinc Pichel,900.0,330.0,330.0,569.9999999999999,87.0,28.0,4.0,3.0,0.0,0.0,5.0,1.0,91.0,31.0,320.0
7e3fc760b26b6ae4,1,red,Rafa Garcia,900.0,470.0,470.0,429.9999999999999,40.0,13.0,5.0,3.0,2.0,2.0,3.0,1.0,45.0,16.0,340.0
7e3fc760b26b6ae4,1,blue,Vinc Pichel,900.0,470.0,470.0,429.9999999999999,30.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,11.0,130.0
7e3fc760b26b6ae4,2,red,Rafa Garcia,900.0,190.0,190.0,710.0000000000001,84.0,32.0,2.0,1.0,0.0,0.0,3.0,2.0,86.0,33.0,190.0
7e3fc760b26b6ae4,2,blue,Vinc Pichel,900.0,190.0,190.0,710.0000000000001,142.0,50.0,1.0,1.0,0.0,0.0,8.0,2.0,143.0,51.0,0.0
7e3fc760b26b6ae4,3,red,Rafa Garcia,900.0,670.0,662.8277817041583,237.1722182958416,43.0,21.0,0.0,0.0,0.0,0.0,2.0,0.0,43.0,21.0,250.0
7e3fc760b26b6ae4,3,blue,Vinc Pichel,900.0,670.0,662.8277817041583,237.1722182958416,21.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,412.82778170415827
7e3fc760b26b6ae4,4,red,Rafa Garcia,900.0,520.0,520.0,380.0,77.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,34.0,520.0
7e3fc760b26b6ae4,4,blue,Vinc Pichel,900.0,520.0,520.0,380.0,77.0,29.0,0.0,0.0,3.0,2.0,0.0,0.0,77.0,29.0,0.0
7e3fc760b26b6ae4,5,red,Rafa Garcia,900.0,210.0,210.0,690.0000000000002,85.0,25.0,2.0,1.0,0.0,0.0,9.0,4.0,87.0,26.0,200.0
7e3fc760b26b6ae4,5,blue,Vinc Pichel,900.0,210.0,210.0,690.0000000000002,73.0,26.0,5.0,3.0,0.0,0.0,8.0,3.0,78.0,29.0,10.0
7e3fc760b26b6ae4,6,red,Rafa Garcia,900.0,150.0,150.0,750.0,188.0,72.0,2.0,1.0,6.0,3.0,4.0,2.0,190.0,73.0,0.0
7e3fc760b26b6ae4,6,blue,Vinc Pichel,900.0,150.0,150.0,750.0,163.0,59.0,1.0,0.0,1.0,1.0,6.0,3.0,164.0,59.0,150.0
7e3fc760b26b6ae4,7,red,Rafa Garcia,900.0,400.0,400.0,499.9999999999991,122.0,50.0,1.0,1.0,4.0,4.0,3.0,2.0,123.0,51.0,400.0
7e3fc760b26b6ae4,7,blue,Vinc Pichel,900.0,400.0,400.0,499.9999999999991,53.0,22.0,9.0,7.0,9.0,8.0,3.0,1.0,62.0,29.0,0.0
7e3fc760b26b6ae4,8,red,Rafa Garcia,900.0,150.0,150.0,750.0000000000005,84.0,41.0,2.0,1.0,1.0,1.0,2.0,1.0,86.0,42.0,150.0
7e3fc760b26b6ae4,8,blue,Vinc Pichel,900.0,150.0,150.0,750.0000000000005,215.0,69.0,12.0,8.0,5.0,4.0,6.0,1.0,227.0,77.0,0.0
7e3fc760b26b6ae4,9,red,Rafa Garcia,900.0,290.0,290.0,609.9999999999994,112.0,50.0,3.0,2.0,2.0,2.0,0.0,0.0,115.0,52.0,0.0
7e3fc760b26b6ae4,9,blue,Vinc Pichel,900.0,290.0,290.0,609.9999999999994,49.0,15.0,12.0,7.0,0.0,0.0,14.0,5.0,61.0,22.0,290.0
7e3fc760b26b6ae4,10,red,Rafa Garcia,900.0,280.0,280.0,619.9999999999998,159.0,65.0,3.0,3.0,1.0,1.0,1.0,0.0,162.0,68.0,40.0
7e3fc760b26b6ae4,10,blue,Vinc Pichel,900.0,280.0,280.0,619.9999999999998,88.0,36.0,7.0,6.0,9.0,7.0,14.0,6.0,95.0,42.0,240.0
7e3fc760b26b6ae4,11,red,Rafa Garcia,900.0,600.0,600.0,299.99999999999966,50.0,21.0,2.0,0.0,2.0,1.0,2.0,1.0,52.0,21.0,590.0
7e3fc760b26b6ae4,11,blue,Vinc Pichel,900.0,600.0,600.0,299.99999999999966,60.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,60.0,22.0,10.0
7e3fc760b26b6ae4,12,red,Rafa Garcia,900.0,230.0,229.6816631336651,670.3183368663349,139.0,62.0,6.0,4.0,4.0,3.0,0.0,0.0,145.0,66.0,10.0
7e3fc760b26b6ae4,12,blue,Vinc Pichel,900.0,230.0,229.6816631336651,670.3183368663349,47.0,16.0,3.0,2.0,1.0,0.0,0.0,0.0,50.0,18.0,219.6816631336651
7e3fc760b26b6ae4,13,red,Rafa Garcia,900.0,200.0,200.0,699.9999999999995,159.0,72.0,1.0,0.0,14.0,9.0,4.0,2.0,160.0,72.0,200.0
7e3fc760b26b6ae4,13,blue,Vinc Pichel,900.0,200.0,200.0,699.9999999999995,115.0,38.0,23.0,16.0,0.0,0.0,8.0,1.0,138.0,54.0,0.0
7e3fc760b26b6ae4,14,red,Rafa Garcia,900.0,450.0,450.0,450.00000000000006,108.0,42.0,0.0,0.0,5.0,3.0,0.0,0.0,108.0,42.0,450.0
7e3fc760b26b6ae4,14,blue,Vinc Pichel,900.0,450.0,450.0,450.00000000000006,61.0,28.0,0.0,0.0,0.0,0.0,3.0,1.0,61.0,28.0,0.0
7e3fc760b26b6ae4,15,red,Rafa Garcia,900.0,710.0,710.0,189.99999999999966,49.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,25.0,630.0
7e3fc760b26b6ae4,15,blue,Vinc Pichel,900.0,710.0,710.0,189.99999999999966,49.0,17.0,7.0,5.0,0.0,0.0,0.0,0.0,56.0,22.0,80.0
7e3fc760b26b6ae4,16,red,Rafa Garcia,900.0,290.0,290.0,610.0000000000003,74.0,32.0,2.0,1.0,8.0,6.0,5.0,2.0,76.0,33.0,200.0
7e3fc760b26b6ae4,16,blue,Vinc Pichel,900.0,290.0,290.0,610.0000000000003,157.0,63.0,4.0,3.0,0.0,0.0,7.0,1.0,161.0,66.0,90.0
7e3fc760b26b6ae4,17,red,Rafa Garcia,900.0,230.0,230.0,669.9999999999998,115.0,54.0,2.0,2.0,0.0,0.0,1.0,0.0,117.0,56.0,200.0
7e3fc760b26b6ae4,17,blue,Vinc Pichel,900.0,230.0,230.0,669.9999999999998,171.0,67.0,7.0,5.0,0.0,0.0,4.0,1.0,178.0,72.0,30.0
7e3fc760b26b6ae4,18,red,Rafa Garcia,900.0,220.0,219.3457720911756,680.6542279088245,127.0,52.0,8.0,4.0,0.0,0.0,5.0,4.0,135.0,56.0,219.3457720911756
7e3fc760b26b6ae4,18,blue,Vinc Pichel,900.0,220.0,219.3457720911756,680.6542279088245,71.0,28.0,0.0,0.0,0.0,0.0,8.0,2.0,71.0,28.0,0.0
7e3fc760b26b6ae4,19,red,Rafa Garcia,900.0,280.0,280.0,620.0000000000001,98.0,43.0,3.0,2.0,21.0,19.0,5.0,3.0,101.0,45.0,280.0
7e3fc760b26b6ae4,19,blue,Vinc Pichel,900.0,280.0,280.0,620.0000000000001,82.0,26.0,16.0,13.0,0.0,0.0,6.0,1.0,98.0,39.0,0.0
7efca050bc7be8ac,0,red,Loopy Godinez,900.0,340.0,339.3327790452191,560.6672209547809,80.0,41.0,2.0,2.0,0.0,0.0,10.0,2.0,82.0,43.0,79.33277904521913
7efca050bc7be8ac,0,blue,Julia Polastri,900.0,340.0,339.3327790452191,560.6672209547809,54.0,21.0,2.0,2.0,10.0,5.0,0.0,0.0,56.0,23.0,260.0
7efca050bc7be8ac,1,red,Loopy Godinez,900.0,20.0,20.0,880.0000000000002,49.0,26.0,8.0,7.0,3.0,2.0,11.0,4.0,57.0,33.0,10.0
7efca050bc7be8ac,1,blue,Julia Polastri,900.0,20.0,20.0,880.0000000000002,251.0,103.0,14.0,11.0,0.0,0.0,12.0,6.0,265.0,114.0,10.0
7efca050bc7be8ac,2,red,Loopy Godinez,900.0,40.0,40.0,859.9999999999998,126.0,60.0,5.0,3.0,0.0,0.0,9.0,5.0,131.0,63.0,40.0
7efca050bc7be8ac,2,blue,Julia Polastri,900.0,40.0,40.0,859.9999999999998,226.0,83.0,2.0,2.0,24.0,19.0,2.0,1.0,228.0,85.0,0.0
7efca050bc7be8ac,3,red,Loopy Godinez,900.0,260.0,258.2765688707475,641.7234311292525,46.0,25.0,7.0,4.0,0.0,0.0,2.0,1.0,53.0,29.0,0.0
7efca050bc7be8ac,3,blue,Julia Polastri,900.0,260.0,258.2765688707475,641.7234311292525,112.0,37.0,2.0,0.0,0.0,0.0,2.0,1.0,114.0,37.0,258.2765688707475
7efca050bc7be8ac,4,red,Loopy Godinez,900.0,90.0,90.0,810.0,269.0,131.0,4.0,4.0,0.0,0.0,5.0,1.0,273.0,135.0,90.0
7efca050bc7be8ac,4,blue,Julia Polastri,900.0,90.0,90.0,810.0,299.0,102.0,6.0,5.0,0.0,0.0,20.0,6.0,305.0,107.0,0.0
7efca050bc7be8ac,5,red,Loopy Godinez,900.0,70.0,70.0,830.0000000000002,140.0,60.0,3.0,2.0,0.0,0.0,5.0,3.0,143.0,62.0,60.0
7efca050bc7be8ac,5,blue,Julia Polastri,900.0,70.0,70.0,830.0000000000002,127.0,47.0,0.0,0.0,6.0,5.0,0.0,0.0,127.0,47.0,10.0
7efca050bc7be8ac,6,red,Loopy Godinez,900.0,70.0,70.0,830.0,79.0,35.0,10.0,7.0,6.0,4.0,3.0,1.0,89.0,42.0,70.0
7efca050bc7be8ac,6,blue,Julia Polastri,900.0,70.0,70.0,830.0,169.0,57.0,0.0,0.0,0.0,0.0,6.0,2.0,169.0,57.0,0.0
7efca050bc7be8ac,7,red,Loopy Godinez,900.0,150.0,150.0,750.0000000000003,102.0,48.0,0.0,0.0,79.0,62.0,11.0,3.0,102.0,48.0,150.0
7efca050bc7be8ac,7,blue,Julia Polastri,900.0,150.0,150.0,750.0000000000003,131.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,49.0,0.0
7efca050bc7be8ac,8,red,Loopy Godinez,900.0,240.0,240.0,660.0000000000005,168.0,87.0,1.0,1.0,1.0,0.0,5.0,0.0,169.0,88.0,230.0
7efca050bc7be8ac,8,blue,Julia Polastri,900.0,240.0,240.0,660.0000000000005,88.0,36.0,2.0,2.0,1.0,1.0,2.0,0.0,90.0,38.0,10.0
7efca050bc7be8ac,9,red,Loopy Godinez,900.0,100.0,100.0,799.9999999999998,90.0,42.0,17.0,11.0,0.0,0.0,13.0,7.0,107.0,53.0,100.0
7efca050bc7be8ac,9,blue,Julia Polastri,900.0,100.0,100.0,799.9999999999998,121.0,49.0,12.0,11.0,24.0,21.0,8.0,2.0,133.0,60.0,0.0
7efca050bc7be8ac,10,red,Loopy Godinez,900.0,170.0,170.0,730.0000000000005,208.0,100.0,2.0,1.0,17.0,11.0,7.0,2.0,210.0,101.0,140.0
7efca050bc7be8ac,10,blue,Julia Polastri,900.0,170.0,170.0,730.0000000000005,211.0,67.0,22.0,15.0,0.0,0.0,3.0,1.0,233.0,82.0,30.0
7efca050bc7be8ac,11,red,Loopy Godinez,900.0,130.0,130.0,770.0000000000003,84.0,34.0,0.0,0.0,2.0,2.0,3.0,1.0,84.0,34.0,130.0
7efca050bc7be8ac,11,blue,Julia Polastri,900.0,130.0,130.0,770.0000000000003,279.0,114.0,3.0,3.0,4.0,4.0,6.0,0.0,282.0,117.0,0.0
7efca050bc7be8ac,12,red,Loopy Godinez,900.0,140.0,140.0,759.9999999999999,123.0,72.0,0.0,0.0,0.0,0.0,4.0,2.0,123.0,72.0,140.0
7efca050bc7be8ac,12,blue,Julia Polastri,900.0,140.0,140.0,759.9999999999999,346.0,147.0,15.0,11.0,3.0,2.0,11.0,4.0,361.0,158.0,0.0
7efca050bc7be8ac,13,red,Loopy Godinez,900.0,90.0,90.0,809.9999999999998,206.0,92.0,5.0,4.0,7.0,6.0,11.0,1.0,211.0,96.0,0.0
7efca050bc7be8ac,13,blue,Julia Polastri,900.0,90.0,90.0,809.9999999999998,189.0,74.0,0.0,0.0,1.0,1.0,1.0,1.0,189.0,74.0,90.0
7efca050bc7be8ac,14,red,Loopy Godinez,900.0,200.0,200.0,699.9999999999999,83.0,35.0,1.0,0.0,0.0,0.0,5.0,1.0,84.0,35.0,200.0
7efca050bc7be8ac,14,blue,Julia Polastri,900.0,200.0,200.0,699.9999999999999,100.0,30.0,11.0,9.0,6.0,5.0,0.0,0.0,111.0,39.0,0.0
7efca050bc7be8ac,15,red,Loopy Godinez,900.0,260.0,260.0,640.0,59.0,23.0,21.0,15.0,0.0,0.0,3.0,0.0,80.0,38.0,190.0
7efca050bc7be8ac,15,blue,Julia Polastri,900.0,260.0,260.0,640.0,84.0,32.0,5.0,4.0,0.0,0.0,7.0,2.0,89.0,36.0,70.0
7efca050bc7be8ac,16,red,Loopy Godinez,900.0,150.0,150.0,750.0000000000001,124.0,59.0,16.0,12.0,5.0,4.0,2.0,0.0,140.0,71.0,140.0
7efca050bc7be8ac,16,blue,Julia Polastri,900.0,150.0,150.0,750.0000000000001,72.0,21.0,10.0,9.0,0.0,0.0,1.0,0.0,82.0,30.0,10.0
7efca050bc7be8ac,17,red,Loopy Godinez,900.0,170.0,170.0,730.0000000000002,58.0,28.0,26.0,18.0,2.0,1.0,6.0,1.0,84.0,46.0,170.0
7efca050bc7be8ac,17,blue,Julia Polastri,900.0,170.0,170.0,730.0000000000002,87.0,39.0,5.0,3.0,0.0,0.0,14.0,3.0,92.0,42.0,0.0
7efca050bc7be8ac,18,red,Loopy Godinez,900.0,240.0,240.0,660.0000000000001,217.0,101.0,20.0,18.0,0.0,0.0,9.0,2.0,237.0,119.0,180.0
7efca050bc7be8ac,18,blue,Julia Polastri,900.0,240.0,240.0,660.0000000000001,125.0,48.0,16.0,7.0,0.0,0.0,7.0,2.0,141.0,55.0,60.0
7efca050bc7be8ac,19,red,Loopy Godinez,900.0,310.0,310.0,590.0000000000005,149.0,63.0,16.0,14.0,12.0,11.0,1.0,0.0,165.0,77.0,190.0
7efca050bc7be8ac,19,blue,Julia Polastri,900.0,310.0,310.0,590.0000000000005,56.0,24.0,24.0,19.0,0.0,0.0,9.0,2.0,80.0,43.0,120.0
8fc8d66ad0074ab0,0,red,Manuel Torres,105.0,10.0,10.0,95.0,20.0,9.0,2.0,2.0,1.0,0.0,1.0,1.0,22.0,11.0,10.0
8fc8d66ad0074ab0,0,blue,Drew Dober,105.0,10.0,10.0,95.0,19.0,5.0,0.0,0.0,8.0,7.0,0.0,0.0,19.0,5.0,0.0
8fc8d66ad0074ab0,1,red,Manuel Torres,105.0,30.0,30.0,74.99999999999999,13.0,7.0,3.0,3.0,0.0,0.0,1.0,0.0,16.0,10.0,10.0
8fc8d66ad0074ab0,1,blue,Drew Dober,105.0,30.0,30.0,74.99999999999999,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,20.0
8fc8d66ad0074ab0,2,red,Manuel Torres,105.0,40.0,40.0,65.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,3.0,40.0
8fc8d66ad0074ab0,2,blue,Drew Dober,105.0,40.0,40.0,65.0,21.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,23.0,6.0,0.0
8fc8d66ad0074ab0,3,red,Manuel Torres,105.0,20.0,20.0,85.00000000000003,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4.0,20.0
8fc8d66ad0074ab0,3,blue,Drew Dober,105.0,20.0,20.0,85.00000000000003,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8fc8d66ad0074ab0,4,red,Manuel Torres,105.0,30.0,30.0,75.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0
8fc8d66ad0074ab0,4,blue,Drew Dober,105.0,30.0,30.0,75.0,13.0,5.0,3.0,3.0,1.0,0.0,1.0,0.0,16.0,8.0,30.0
8fc8d66ad0074ab0,5,red,Manuel Torres,105.0,50.0,50.0,55.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,4.0,50.0
8fc8d66ad0074ab0,5,blue,Drew Dober,105.0,50.0,50.0,55.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,6.0,2.0,0.0
8fc8d66ad0074ab0,6,red,Manuel Torres,105.0,20.0,20.0,85.0,9.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,6.0,20.0
8fc8d66ad0074ab0,6,blue,Drew Dober,105.0,20.0,20.0,85.0,21.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,21.0,5.0,0.0
8fc8d66ad0074ab0,7,red,Manuel Torres,105.0,10.0,10.0,95.0,18.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,0.0
8fc8d66ad0074ab0,7,blue,Drew Dober,105.0,10.0,10.0,95.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,10.0
8fc8d66ad0074ab0,8,red,Manuel Torres,105.0,30.0,30.0,75.00000000000001,16.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,10.0,30.0
8fc8d66ad0074ab0,8,blue,Drew Dober,105.0,30.0,30.0,75.00000000000001,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0
8fc8d66ad0074ab0,9,red,Manuel Torres,105.0,20.0,20.0,85.0,14.0,9.0,1.0,1.0,2.0,2.0,0.0,0.0,15.0,10.0,0.0
8fc8d66ad0074ab0,9,blue,Drew Dober,105.0,20.0,20.0,85.0,12.0,4.0,0.0,0.0,2.0,2.0,1.0,1.0,12.0,4.0,20.0
8fc8d66ad0074ab0,10,red,Manuel Torres,105.0,20.0,20.0,85.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,3.0,0.0
